merchant_id,timestamp,createdAt,cuisines_additional,priceRange
e8291b30-4b3d-4249-b88b-df00ed0575ff,1602167922294,2020-07-23 09:11:09 UTC,"[""Contemporary"",""International""]",2
e8291b30-4b3d-4249-b88b-df00ed0575ff,1602167956438,2020-07-23 09:11:09 UTC,"[""Contemporary"",""International""]",2
bdbfe87e-7395-45e4-bffd-5af86e730d79,1599980767006,2016-11-04 00:49:07 UTC,"[""Asian"",""Sushi""]",2
bdbfe87e-7395-45e4-bffd-5af86e730d79,1600567203410,2016-11-04 00:49:07 UTC,"[""Asian"",""Sushi""]",2
aa3c0f94-fd78-48de-92cb-2cf6064aad75,1602154853110,2020-10-07 07:28:59 UTC,[],1
aa3c0f94-fd78-48de-92cb-2cf6064aad75,1602156219843,2020-10-07 07:28:59 UTC,"[""Eat & Drink"",""European""]",1
67f168ca-d08b-439c-951d-134ec6226cdf,1601788661809,2019-06-25 09:16:10 UTC,"[""Asian"",""International"",""Fusion""]",1
cc993de8-57bf-4d80-a4cb-341aa822f02e,1600089069422,2020-09-14 13:08:36 UTC,"[""Asian"",""Vegetarian"",""Japanese""]",1
cc993de8-57bf-4d80-a4cb-341aa822f02e,1600088996098,2020-09-14 13:08:36 UTC,"[""Asian"",""Vegetarian"",""Japanese""]",1
cc993de8-57bf-4d80-a4cb-341aa822f02e,1600089739032,2020-09-14 13:08:36 UTC,"[""Asian"",""Vegetarian"",""Japanese""]",1
cc993de8-57bf-4d80-a4cb-341aa822f02e,1600092273756,2020-09-14 13:08:36 UTC,"[""Asian"",""Vegetarian"",""Japanese""]",2
aa3c0f94-fd78-48de-92cb-2cf6064aad75,1602055740007,2020-10-07 07:28:59 UTC,[],1
de02b826-9b0f-44b8-b1a2-c6a2c3f5721b,1600676230637,2016-08-25 09:08:27 UTC,"[""Steak"",""European""]",2
aed8c2fb-1c83-4d1a-9308-0b44e674f2e9,1599001235165,2016-09-23 12:00:55 UTC,"[""European""]",2
99663938-cd2b-441b-a8ec-cf0e3c709860,1601557775847,2020-09-14 13:35:20 UTC,"[""Pizza""]",0
1f86e567-5106-4dc7-97c7-288a713a7040,1598602290492,2014-01-03 17:03:31 UTC,"[""East African"",""South African"",""North African""]",2
bdbfe87e-7395-45e4-bffd-5af86e730d79,1600750579537,2016-11-04 00:49:07 UTC,"[""Asian"",""Sushi""]",2
de02b826-9b0f-44b8-b1a2-c6a2c3f5721b,1600756554103,2016-08-25 09:08:27 UTC,"[""Steak"",""European""]",2
e8291b30-4b3d-4249-b88b-df00ed0575ff,1600788589779,2020-07-23 09:11:09 UTC,"[""Contemporary"",""International""]",2
c7f99cb3-4142-4457-aa69-90b40b8ce27a,1601392622148,2020-09-28 07:33:31 UTC,"[""Enoteca""]",1
c7f99cb3-4142-4457-aa69-90b40b8ce27a,1601279974010,2020-09-28 07:33:31 UTC,"[""Enoteca""]",1
